70	99.65
66	95.2
54	89
54	89.7
54	83.5
54	75.15
54	67.3
54	68.9
54	65.2
54	60.05
54	58.65
54	61.25
54	57.2
54	55.6
54	59.3
54	57.1
54	57.7
49	54.5
49	55.05
49	56.2
49	55.55
49	58.5
49	55.05
49	55.75
49	53.65
49	55.45
49	52
49	50.25
49	52.1
49	54.3
49	57.2
49	57.35
49	56.4
49	51.4
49	54.55
49	53.3
49	53.4
49	53.7
49	55.45
49	51.4
49	54.85
49	52.05
49	53.4
49	56.7
49	55.55
49	56.85
49	52.6
49	55.5
49	50.95
49	53.05
